deputy_name,deputy_url,deputy_photo_url,deputy_birthday,eu_party_name,country,local_party_name,declaration_date,remuneration_type,organization,organization_url,organization_category,salary_min,salary_max
Günther SIDL,http://www.europarl.europa.eu/meps/en/197677,https://www.europarl.europa.eu/mepphoto/197677.jpg,1975-03-19,S&D,Austria,Sozialdemokratische Partei Österreichs,2021-02-25,remunerated_memberships,Präsident-Niederösterreichische Bildungsakademie,,,0,0
Günther SIDL,http://www.europarl.europa.eu/meps/en/197677,https://www.europarl.europa.eu/mepphoto/197677.jpg,1975-03-19,S&D,Austria,Sozialdemokratische Partei Österreichs,2021-02-25,remunerated_memberships,Nachhaltigkeitsbeirat der EVN AG,https://www.evn.at/EVN-Group.aspx,Other,1,499
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,SeniorFellowCenter forEuropeanStudiesHarvard University,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Senior Advisor Eurasia Group,,,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,DistinguishedStatesman BrzezinskiInstituteCenterfor Strategic and International Studies,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Member of the Advisory Board Sir Bani Yas Conference,,,5001,10000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Działalnośćgospodarcza SikorskiGlobal;wtym członek Rady Doradczej Counter ExtremismProjectorazUnited AgainstNuclearIraniinne doradztwo,,,40000,40000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Sekyra Foundation,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,PrzewodniczącyRady NadzorczejBydgoskiegoParku Przemysłowo-Technologicznego,,,500,1000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Member of Steering Committee Bilderberg Meeting,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Właściciel i Dyrektor Consillium Global Partners,,,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,CzłonekRadyDoradczej Munich Security Forum,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Wykłady uniwersyteckie i inne,,,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Książki i artykuły,,,500,1000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_activities,Działalność gospodarcza Sikorski Global; w tym członek Rady Doradczej Counter Extremism Project i inne doradztwo,,Consulting,40000,40000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_activities,Właściciel i Dyrektor Consillium Global Partners,,Consulting,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Senior Fellow Center for European Studies Harvard University,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Senior Advisor Eurasia Group,https://www.eurasiagroup.net/,Politics,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Distinguished Statesman Brzezinski InstituteCenterforStrategicand International Studies,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Member of the Advisory Board Sir Bani Yas Conference,https://sirbaniyasforum.com/,Other,5001,10000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Sekyra Foundation,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,Przewodniczący Rady Nadzorczej Bydgoskiego Parku Przemysłowo- Technologicznego,https://www.bppt.pl/,Real estate,500,1000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,MemberofSteeringCommittee Bilderberg Meeting,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,CzłonekRadyDoradczejMunich Security Forum,,,0,0
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,occasional_activities,Wykłady uniwersyteckie i inne,,Education,1001,5000
Radosław SIKORSKI,http://www.europarl.europa.eu/meps/en/197548,https://www.europarl.europa.eu/mepphoto/197548.jpg,1963-02-23,EPP,Poland,Platforma Obywatelska,2019-07-02,occasional_activities,Książki i artykuły,,Author/copyrights,500,1000
Pedro SILVA PEREIRA,http://www.europarl.europa.eu/meps/en/124747,https://www.europarl.europa.eu/mepphoto/124747.jpg,1962-08-15,S&D,Portugal,Partido Socialista,2019-07-02,previous_occupations,DeputadoaoParlamento Europeu,,,5001,10000
Pedro SILVA PEREIRA,http://www.europarl.europa.eu/meps/en/124747,https://www.europarl.europa.eu/mepphoto/124747.jpg,1962-08-15,S&D,Portugal,Partido Socialista,2019-07-02,previous_occupations,ColaboraçãonaComunicação Social,,,1001,5000
Pedro SILVA PEREIRA,http://www.europarl.europa.eu/meps/en/124747,https://www.europarl.europa.eu/mepphoto/124747.jpg,1962-08-15,S&D,Portugal,Partido Socialista,2019-07-02,previous_occupations,PresidentedoConselhode Administraçãoemembrodo ConselhodeFundadoresda Fundação Res Publica,,,0,0
Pedro SILVA PEREIRA,http://www.europarl.europa.eu/meps/en/124747,https://www.europarl.europa.eu/mepphoto/124747.jpg,1962-08-15,S&D,Portugal,Partido Socialista,2019-07-02,remunerated_activities,Colaboração na Comunicação Social,,Author/copyrights,1001,5000
Pedro SILVA PEREIRA,http://www.europarl.europa.eu/meps/en/124747,https://www.europarl.europa.eu/mepphoto/124747.jpg,1962-08-15,S&D,Portugal,Partido Socialista,2019-07-02,remunerated_memberships,PresidentedoConselhode Administração e membro do Conselho de Fundadores da Fundação Res Publica,,,0,0
Michal ŠIMEČKA,http://www.europarl.europa.eu/meps/en/103746,https://www.europarl.europa.eu/mepphoto/103746.jpg,1984-05-10,Renew,Slovakia,Progresívne Slovensko,2019-07-02,previous_occupations,Progresívne Slovensko,,,1001,5000
Michal ŠIMEČKA,http://www.europarl.europa.eu/meps/en/103746,https://www.europarl.europa.eu/mepphoto/103746.jpg,1984-05-10,Renew,Slovakia,Progresívne Slovensko,2019-07-02,previous_occupations,Ústavmezinárodníchvztahů; Česká republika,,,1001,5000
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,previous_occupations,Professor für Völkerrecht und Europarecht mit öffentlichem Recht (Philipps-Universität Marburg),,,5001,10000
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,previous_occupations,2015-2016 Professor für öffentliches Recht (Freie Universität Berlin),,,5001,10000
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,previous_occupations,2012-2017 Aufsichtsrat der Oberhessischen Versorgungs- und Verkehrsgesellschaft mbH (OVVG),,,1,499
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,previous_occupations,2017-2019 Aufsichtsrat der Verkehrsgesellschaft Oberhessen mbH (VGO),,,1,499
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_activities,Professor für Völkerrecht und Europarecht mit öffentlichem Recht (Philipps-Universität Marburg),https://www.uni-marburg.de/en,Education,1001,5000
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_memberships,MITGLIED DES KREISTAGES DES LANDKREISES GIEßEN,,Local council,1,499
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_memberships,MITGLIED IM BEIRAT DER DFS DEUTSCHEFLUGSICHERUNG GMBH,,Government institution,1,499
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_memberships,BUNDESVORSTANDDER DEUTSCHEN GESELLSCHAFTFÜRDIE VEREINTEN NATIONEN E,,,0,0
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_memberships,MITGLIEDIM LANDESVORSTAND DER EUROPA-UNION HESSEN E,,,0,0
Sven SIMON,http://www.europarl.europa.eu/meps/en/197426,https://www.europarl.europa.eu/mepphoto/197426.jpg,1978-10-09,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-11-01,remunerated_memberships,VORSITZENDER DES VEREINS ADDIS-ETHIOPIA E,,,0,0
Ivan Vilibor SINČIĆ,http://www.europarl.europa.eu/meps/en/197935,https://www.europarl.europa.eu/mepphoto/197935.jpg,1990-08-28,Non-inscrits,Croatia,Živi Zid,2019-07-02,previous_occupations,Zastupnik u Hrvatskom saboru,,,1001,5000
Ivan Vilibor SINČIĆ,http://www.europarl.europa.eu/meps/en/197935,https://www.europarl.europa.eu/mepphoto/197935.jpg,1990-08-28,Non-inscrits,Croatia,Živi Zid,2019-07-02,previous_occupations,Predsjednik Stranke Živi zid,,,0,0
Ivan Vilibor SINČIĆ,http://www.europarl.europa.eu/meps/en/197935,https://www.europarl.europa.eu/mepphoto/197935.jpg,1990-08-28,Non-inscrits,Croatia,Živi Zid,2019-07-02,remunerated_memberships,Predsjednik Stranke Živi zid,,,0,0
Birgit SIPPEL,http://www.europarl.europa.eu/meps/en/96932,https://www.europarl.europa.eu/mepphoto/96932.jpg,1960-01-29,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,MitglieddesEuropäischen Parlaments,,,5001,10000
Birgit SIPPEL,http://www.europarl.europa.eu/meps/en/96932,https://www.europarl.europa.eu/mepphoto/96932.jpg,1960-01-29,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,Landesvorstand NRW SPD,,,0,0
Birgit SIPPEL,http://www.europarl.europa.eu/meps/en/96932,https://www.europarl.europa.eu/mepphoto/96932.jpg,1960-01-29,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,Regional vorstand WW SPD,,,0,0
Birgit SIPPEL,http://www.europarl.europa.eu/meps/en/96932,https://www.europarl.europa.eu/mepphoto/96932.jpg,1960-01-29,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,Landesvorstand NRW SPD,,,0,0
Birgit SIPPEL,http://www.europarl.europa.eu/meps/en/96932,https://www.europarl.europa.eu/mepphoto/96932.jpg,1960-01-29,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,Regional vorstand WW SPD,,,0,0
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,Deputy Mayor,,,5001,10000
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,Chairman KDU,,,1001,5000
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,BoardMemberLinköping Stadshus AB,,,1,499
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,Skyttedal Konsult,,,1,499
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,City Council,,,1,499
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,previous_occupations,BoardMemberChristian Democrats,,,0,0
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,remunerated_activities,Skyttedal Konsult,,Consulting,1,499
Sara SKYTTEDAL,http://www.europarl.europa.eu/meps/en/197390,https://www.europarl.europa.eu/mepphoto/197390.jpg,1986-08-06,EPP,Sweden,Kristdemokraterna,2019-09-25,remunerated_memberships,Board Member Christian Democrats,,,0,0
Andrey SLABAKOV,http://www.europarl.europa.eu/meps/en/197849,https://www.europarl.europa.eu/mepphoto/197849.jpg,1960-08-13,ECR,Bulgaria,VMRO,2019-07-02,previous_occupations,A,,,1001,5000
Massimiliano SMERIGLIO,http://www.europarl.europa.eu/meps/en/197791,https://www.europarl.europa.eu/mepphoto/197791.jpg,1966-05-08,S&D,Italy,Partito Democratico,2019-07-09,previous_occupations,ETCETERA(aziendain aspettativa per incarico politico),,,0,0
Massimiliano SMERIGLIO,http://www.europarl.europa.eu/meps/en/197791,https://www.europarl.europa.eu/mepphoto/197791.jpg,1966-05-08,S&D,Italy,Partito Democratico,2019-07-09,previous_occupations,Vice-Presidente Regione Lazio,,,5001,10000
Massimiliano SMERIGLIO,http://www.europarl.europa.eu/meps/en/197791,https://www.europarl.europa.eu/mepphoto/197791.jpg,1966-05-08,S&D,Italy,Partito Democratico,2019-07-09,previous_occupations,Docenza c/o Università LUMSA,,,1001,5000
Vincenzo SOFO,http://www.europarl.europa.eu/meps/en/204334,https://www.europarl.europa.eu/mepphoto/204334.jpg,1986-12-18,ECR,Italy,Lega,2020-02-16,previous_occupations,Consulente regione Lombardia,,,1001,5000
Vincenzo SOFO,http://www.europarl.europa.eu/meps/en/204334,https://www.europarl.europa.eu/mepphoto/204334.jpg,1986-12-18,ECR,Italy,Lega,2020-02-16,previous_occupations,Consulente Camera dei Deputati,,,1001,5000
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,previous_occupations,poslankyněEvropského parlamentu,,,5001,10000
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,previous_occupations,Správní rada Univerzity T,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,previous_occupations,SprávníradaUniverzity Palackého Olomouc,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,previous_occupations,Správní rada ČVUT - Praha,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,previous_occupations,Správní rada Národního Muzea,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,remunerated_memberships,Správní rada Univerzity T,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,remunerated_memberships,Správní rada Univerzity Palackého Olomouc,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,remunerated_memberships,Správní rada ČVUT - Praha,,,0,0
Michaela ŠOJDROVÁ,http://www.europarl.europa.eu/meps/en/124710,https://www.europarl.europa.eu/mepphoto/124710.jpg,1963-10-28,EPP,Czechia,Křesťanská a demokratická unie - Československá strana lidová,2019-07-02,remunerated_memberships,Správní rada Národního Muzea,,,0,0
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,previous_occupations,SABORSKI ZASTUPNIK,,,1001,5000
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,previous_occupations,ZNANSTVENO-NASTAVNA DJELATNOST,,,1001,5000
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,remunerated_activities,ZNANSTVENO-NASTAVNA DJELATNOST,http://www.unicath.hr/,Education,1001,5000
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,remunerated_memberships,NACIONALNOVIJEĆEZA ZNANOST;VISOKO OBRAZOVANJEITEHNOLOŠKI RAZVOJ-ČLANPOVJERENSTVA ZA IZRADU PRIJEDLOGA NOVOG ZAKONAOZNANSTVENOJ DJELATNOSTIIVISOKOM OBRAZOVANJU,,,0,0
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,remunerated_memberships,THE EUROPEAN ASSOCIATION OF HEALTH LAW - ČLAN,,,0,0
Tomislav SOKOL,http://www.europarl.europa.eu/meps/en/197417,https://www.europarl.europa.eu/mepphoto/197417.jpg,1982-09-20,EPP,Croatia,Hrvatska demokratska zajednica,2020-11-19,remunerated_memberships,THE EUROPEAN INSTITUTE OF SOCIAL SECURITY (EISS) - ČLAN,,,0,0
Jordi SOLÉ,http://www.europarl.europa.eu/meps/en/185974,https://www.europarl.europa.eu/mepphoto/185974.jpg,1976-10-26,Greens–EFA,Spain,Esquerra Republicana de Catalunya,2020-07-29,previous_occupations,MEP,,,5001,10000
Jordi SOLÉ,http://www.europarl.europa.eu/meps/en/185974,https://www.europarl.europa.eu/mepphoto/185974.jpg,1976-10-26,Greens–EFA,Spain,Esquerra Republicana de Catalunya,2020-07-29,previous_occupations,Secretary for international affairs at ERC,,,0,0
Jordi SOLÉ,http://www.europarl.europa.eu/meps/en/185974,https://www.europarl.europa.eu/mepphoto/185974.jpg,1976-10-26,Greens–EFA,Spain,Esquerra Republicana de Catalunya,2020-07-29,previous_occupations,Mayor of Caldes de Montbui,,,0,0
Jordi SOLÉ,http://www.europarl.europa.eu/meps/en/185974,https://www.europarl.europa.eu/mepphoto/185974.jpg,1976-10-26,Greens–EFA,Spain,Esquerra Republicana de Catalunya,2020-07-29,remunerated_memberships,Fundació pels drets dels pobles,,,0,0
Susana SOLÍS PÉREZ,http://www.europarl.europa.eu/meps/en/197784,https://www.europarl.europa.eu/mepphoto/197784.jpg,1971-12-21,Renew,Spain,Ciudadanos – Partido de la Ciudadanía,2019-07-02,previous_occupations,DiputadodelParlamento regional de Madrid,,,1001,5000
Susana SOLÍS PÉREZ,http://www.europarl.europa.eu/meps/en/197784,https://www.europarl.europa.eu/mepphoto/197784.jpg,1971-12-21,Renew,Spain,Ciudadanos – Partido de la Ciudadanía,2019-07-02,previous_occupations,Miembro del Comite ejecutivo de Partido Ciudadanos,,,1,499
Susana SOLÍS PÉREZ,http://www.europarl.europa.eu/meps/en/197784,https://www.europarl.europa.eu/mepphoto/197784.jpg,1971-12-21,Renew,Spain,Ciudadanos – Partido de la Ciudadanía,2019-07-02,remunerated_memberships,Miembro del Comité ejecutivo del Partido Ciudadanos,,Politics,1,499
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,previous_occupations,MitglieddesEuropäischen Parlaments,,,5001,10000
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,previous_occupations,Mitherausgeber Titanic,,,0,0
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,previous_occupations,Autorentätigkeit/Vorträge,,,1001,5000
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,previous_occupations,Parteivorsitzender,,,0,0
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,remunerated_memberships,Parteivorsitzender,,,0,0
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,remunerated_memberships,Mitherausgeber Titanic,,,0,0
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,occasional_activities,Vorträge; Lesungen,,Education,1001,5000
Martin SONNEBORN,http://www.europarl.europa.eu/meps/en/124834,https://www.europarl.europa.eu/mepphoto/124834.jpg,1965-05-15,Non-inscrits,Germany,Die PARTEI,2020-01-23,occasional_activities,Autor,,Author/copyrights,1001,5000
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,previous_occupations,9,,,1001,5000
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,previous_occupations,Wykłady akademickie,,,1,499
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,previous_occupations,Prawa autorskie,,,1,499
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,previous_occupations,CzłonkiniZarząduKlinika Rządzenia,,,0,0
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,remunerated_memberships,Członkini Zarządu Klinika Rządzenia,,,0,0
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,remunerated_memberships,PolskieTowarzystwoPrawa Antydyskryminacyjnego,,,0,0
Sylwia SPUREK,http://www.europarl.europa.eu/meps/en/197550,https://www.europarl.europa.eu/mepphoto/197550.jpg,1976-01-29,Greens–EFA,Poland,Independent,2019-07-02,remunerated_memberships,Polskie Towarzystwo Legislacji,,,0,0
Maria SPYRAKI,http://www.europarl.europa.eu/meps/en/125064,https://www.europarl.europa.eu/mepphoto/125064.jpg,1965-09-11,EPP,Greece,Nea Demokratia,2019-07-02,previous_occupations,ΜελοςτουΕυρωπαικου Κοινοβουλιου,,,5001,10000
